sentence_id,text_source,mean_nll_human,mean_nll_ai,mean_nll_diff,n_tokens,pct_ai_style,pct_human_style,pct_neutral
b6208ab60e1c83000ef24b311d68b82f,human,2.351682456078394,2.352663607129932,-0.0009811510515378285,61,0.09836065573770492,0.11475409836065574,0.7868852459016393
65de4111b88b7d922f16e73b4717b63a,human,3.444786871998356,3.4214463947305025,0.023340477267853342,39,0.07692307692307693,0.05128205128205128,0.8717948717948718
aea216202072edcebdb5d32c90243029,human,3.0329626834262973,2.975814792772998,0.05714789065329925,46,0.08695652173913043,0.06521739130434782,0.8478260869565217
a14cfad03bdc1dcbae124757f567deb2,human,3.8511886339983903,3.7775062807195354,0.07368235327885486,32,0.125,0.03125,0.84375
eb3bdfcf3805a39551e363ddc46d3fa0,human,3.794491888424899,3.6897759665605716,0.10471592186432746,36,0.1388888888888889,0.05555555555555555,0.8055555555555556
1f0fc53f16b4d279603a05a8d986cfef,human,3.6363029024122575,3.715812086764919,-0.07950918435266144,38,0.02631578947368421,0.10526315789473684,0.868421052631579
1af64f124b14270b58d42def3d4724d5,human,3.944425829567481,4.030782736075343,-0.08635690650786274,50,0.04,0.16,0.8
aadca9e110fbe675797d8e89da87b9e3,human,3.4133609276121626,3.3927351685169223,0.020625759095240098,52,0.057692307692307696,0.057692307692307696,0.8846153846153846
ce0a304a818543805471e63cbc0bc539,human,3.745964956390331,3.663962731819327,0.08200222457100342,41,0.024390243902439025,0.0,0.975609756097561
fc24f5995620d3bb7ffd8c05ff58d860,human,3.676689171209568,3.689876305257402,-0.013187134047833884,41,0.0975609756097561,0.0975609756097561,0.8048780487804879
ac515c6a876f33806a6132fcc5c3ff25,human,2.833832387726432,2.837321958360324,-0.003489570633892174,89,0.10112359550561797,0.07865168539325842,0.8202247191011236
c52a73469fbfd61b34837d23ac19807c,human,3.677050431320608,3.607842578580055,0.06920785274055294,51,0.11764705882352941,0.13725490196078433,0.7450980392156863
2ac2ce30ab3dff599c29f32ccc1faed9,human,3.962048538029194,3.812074429790179,0.14997410823901494,30,0.2,0.03333333333333333,0.7666666666666667
dda454d7dd187bf93ecaed3c178bc6d5,human,3.6853620972972188,3.7192773462794277,-0.03391524898220918,42,0.11904761904761904,0.14285714285714285,0.7380952380952381
b40d8fd1f00ad2afb56266beadee7687,human,4.108372622071521,4.1390423681832065,-0.030669746111686293,38,0.02631578947368421,0.10526315789473684,0.868421052631579
2d601f9f0f9c99629d887d3b5f8f8839,human,3.6294201100402566,3.6081628902573386,0.021257219782917853,61,0.08196721311475409,0.06557377049180328,0.8524590163934426
c43b66cdff5b3b4c5342a9baba572569,human,2.5199945852084,2.504897187783647,0.015097397424753255,67,0.04477611940298507,0.04477611940298507,0.9104477611940298
